ioc,ioc_type,first_seen,last_seen,risk_score,sources,behaviour_tags,confidence_rating,target_countries,target_regions,target_industries,related_malware,related_threat_actors,is_whitelisted,common_tags
45.84.107.74,IPv4,1737309618,1778476667,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.net.ua', 'greensnow', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Adversary', 'Blacklist', 'Blocklist', 'Botnet', 'Http', 'Malicious', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Telnet', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
45.84.107.198,IPv4,1728151224,1778476667,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'myip.ms', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.84.107.33,IPv4,1737374420,1778476667,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'blocklist.net.ua', 'greensnow', 'myip.ms', 'stamparm']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.84.107.54,IPv4,1742839220,1778476667,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'greensnow', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Adversary', 'Blacklist', 'Blocklist', 'Botnet', 'Malicious', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
45.84.107.76,IPv4,1728151224,1778476667,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'myip.ms', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.84.107.55,IPv4,1737307338,1778476667,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'myip.ms', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.84.107.101,IPv4,1736791225,1778476667,99,"['CyberCure', 'Cymru', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'myip.ms', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.66.35.35,IPv4,1627289675,1778476667,100,"['Cyble Research Intelligence Labs', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.net.ua', 'greensnow', 'myip.ms', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Perpetual', 'Phishing', 'Ransomware', 'RecordedFuture', 'ScatteredLAPSUS$Hunters', 'ScatteredLapsus$Hunters', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,"['Aerospace & Defense', 'Agriculture & Livestock', 'Automotive', 'BFSI', 'Chemicals', 'Construction', 'Consumer Goods', 'Critical Infrastructure', 'Education', 'Energy & Utilities', 'Food & Beverages', 'Government & LEA', 'Healthcare', 'Hospitality', 'IT & ITES', 'Manufacturing', 'Media & Entertainment', 'Metals Minerals & Mining', 'Organisation', 'Pharmaceuticals & Biotechnology', 'Professional Services', 'Real Estate', 'Retail', 'Technology', 'Telecommunication', 'Transportation & Logistics']",['Tor'],"['Scattered Spider', 'ShinyHunters']",False,"Tor, Scattered Spider, ShinyHunters"
45.91.250.107,IPv4,1747353634,1778476667,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
62.28.222.221,IPv4,1601932175,1778476635,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['AU', 'CA', 'DE', 'FR', 'KZ', 'PL', 'RS', 'UA', 'US']","['Asia & Pacific (APAC)', 'Australia and New Zealand (ANZ)', 'Europe & UK', 'North America (NA)']","['Aerospace & Defense', 'BFSI', 'Energy & Utilities', 'Government & LEA']",,,False,
62.16.103.46,IPv4,1649476968,1778476635,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious']",High,['US'],['North America (NA)'],['BFSI'],,,False,
61.169.54.150,IPv4,1690459323,1778476591,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Malware Patrol High Risk IPs', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious']",High,"['CN', 'IN', 'IT', 'KP', 'SG', 'TH', 'TW', 'US']","['Asia & Pacific (APAC)', 'Europe & UK', 'North America (NA)']","['Aerospace & Defense', 'Agriculture & Livestock', 'Automotive', 'BFSI', 'Chemicals', 'Construction', 'Consumer Goods', 'Critical Infrastructure', 'Education', 'Energy & Utilities', 'Food & Beverages', 'Government & LEA', 'Healthcare', 'Hospitality', 'IT & ITES', 'Manufacturing', 'Media & Entertainment', 'Metals Minerals & Mining', 'Organisation', 'Pharmaceuticals & Biotechnology', 'Professional Services', 'Real Estate', 'Retail', 'Technology', 'Telecommunication', 'Transportation & Logistics']","['Android RAT', 'Egregor', 'SamSam', 'WhiteRabbit']",,False,"Android RAT, SamSam, Egregor, WhiteRabbit"
61.240.156.16,IPv4,1703894485,1778476591,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,['US'],['North America (NA)'],"['BFSI', 'Government & LEA']",,,False,
61.169.6.99,IPv4,1718258593,1778476591,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'SourceType', 'Suspicious', 'known attacker']",High,,,,,,False,
61.190.114.203,IPv4,1706933151,1778476591,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,"['AU', 'US']","['Australia and New Zealand (ANZ)', 'North America (NA)']","['BFSI', 'Government & LEA']",,,False,
61.184.176.231,IPv4,1601929333,1778476591,89,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'Talosintelligence', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
61.186.136.36,IPv4,1601929333,1778476591,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
61.191.145.123,IPv4,1655231877,1778476591,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Malware Patrol High Risk IPs', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,"['CN', 'IN', 'IT', 'KP', 'SG', 'TH', 'TW', 'US']","['Asia & Pacific (APAC)', 'Europe & UK', 'North America (NA)']","['Aerospace & Defense', 'Agriculture & Livestock', 'Automotive', 'BFSI', 'Chemicals', 'Construction', 'Consumer Goods', 'Critical Infrastructure', 'Education', 'Energy & Utilities', 'Food & Beverages', 'Government & LEA', 'Healthcare', 'Hospitality', 'IT & ITES', 'Manufacturing', 'Media & Entertainment', 'Metals Minerals & Mining', 'Organisation', 'Pharmaceuticals & Biotechnology', 'Professional Services', 'Real Estate', 'Retail', 'Technology', 'Telecommunication', 'Transportation & Logistics']","['Android RAT', 'Egregor', 'SamSam', 'WhiteRabbit']",,False,"Android RAT, SamSam, Egregor, WhiteRabbit"
61.169.112.210,IPv4,1711843358,1778476591,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp']",High,,,,,,False,
61.184.128.210,IPv4,1716271927,1778476591,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
61.171.95.18,IPv4,1734563152,1778476591,89,"['CyberCure', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
61.177.143.218,IPv4,1720634559,1778476591,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,['US'],['North America (NA)'],['BFSI'],,,False,
45.134.225.36,IPv4,1656216207,1778476580,100,"['Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.net.ua', 'greensnow', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Adversary', 'Blacklist', 'Blocklist', 'Botnet', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
38.135.24.91,IPv4,1775304041,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal']","['OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.135.194.111,IPv4,1775152837,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal', 'myip.ms']","['Blacklist', 'Blocklist', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.138.16.125,IPv4,1709561962,1778476580,100,"['CyberCure', 'Cyble Partner Feed', 'Dan.me', 'Maltrail,VirusTotal', 'Malware Patrol Tor Exit Nodes', 'MalwareBazaar', 'Open Source Intelligence Feed', 'threat_view_ip']","['BadIP', 'Malicious', 'Malware', 'OS: WIN', 'OSINT', 'Tor Anonymity', 'Tor Exit Node']",High,,,['BFSI'],"['AsyncRAT', 'Tor', 'XWorm']",,False,"Tor, AsyncRAT, XWorm"
45.148.10.111,IPv4,1720677647,1778476580,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.24.120,IPv4,1769428835,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal', 'threat_view_ip']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.13.225.78,IPv4,1746943225,1778476580,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.141.215.227,IPv4,1733162692,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Monty Security', 'Open Source Intelligence Feed', 'VirusTotal', 'threat_view_ip']","['C2', 'Malicious', 'Malware', 'OS: WIN', 'OSINT', 'Phishing', 'RAT', 'Tor Anonymity', 'Tor Exit Node']",High,,,,"['AsyncRAT', 'Tor']",,False,"Tor, AsyncRAT"
38.135.25.97,IPv4,1762063252,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Quentin McGaw qdm13', 'VirusTotal']","['Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.25.182,IPv4,1774414808,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal']","['OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.66.35.24,IPv4,1763791258,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'malwarefilter_botnet', 'threat_view_ip']","['Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.138.16.248,IPv4,1708525086,1778476580,99,"['C2 intelfeedbot,Twitter', 'Cyble Partner Feed', 'Dan.me', 'IPsum', 'Maltrail,VirusTotal', 'Malware Patrol Tor Exit Nodes', 'MalwareBazaar', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['BlockOrFilterList', 'Blocklist', 'C2', 'Command-and-Control', 'Malicious', 'Malware', 'OS: WIN', 'OSINT', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,"['AsyncRAT', 'RemcosRAT', 'Tor']",,False,"Tor, AsyncRAT, RemcosRAT"
45.137.201.5,IPv4,1765152076,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'threat_view_ip']","['Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.24.241,IPv4,1772151737,1778476580,99,"['Cyble Global Sensor Feed', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'stamparm']","['Blacklist', 'Blocklist', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node', 'known attacker']",High,,,,['Tor'],,False,Tor
38.135.24.32,IPv4,1747958428,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'greensnow']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.25.140,IPv4,1767225648,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Quentin McGaw qdm13', 'VirusTotal', 'threat_view_ip']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.25.136,IPv4,1769428835,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal', 'threat_view_ip']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.11.59.28,IPv4,1715731222,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
38.135.24.212,IPv4,1775304041,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'VirusTotal']","['OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.38.20.240,IPv4,1756058916,1778476580,99,"['C2 intelfeedbot,Twitter', 'CyberCure', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'malwarefilter_botnet', 'threat_view_ioc']","['BadIP', 'Blacklist', 'Blocklist', 'C2', 'Command-and-Control', 'Malicious', 'Malware', 'OSINT', 'Tor Anonymity', 'Tor Exit Node']",High,,,,"['Havoc', 'Tor']",,False,"Tor, Havoc"
45.137.99.182,IPv4,1756080024,1778476580,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Botnet', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
45.148.10.217,IPv4,1686888241,1778476580,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'greensnow', 'stamparm']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
61.164.49.202,IPv4,1715925776,1778476546,89,"['CyberCure', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['BadIP', 'Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Phishing', 'Suspicious']",High,,,,,,False,
61.145.181.7,IPv4,1727395599,1778476546,89,"['CyberCure', 'Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious', 'known attacker']",High,,,,,,False,
61.153.184.151,IPv4,1717092185,1778476546,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'binarydefense', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,"['AU', 'US']","['Australia and New Zealand (ANZ)', 'North America (NA)']",['BFSI'],,,False,
